id,url,title,price,latitude,longitude,metro_name,metro_distance,distanceType,update_time
355149059,https://arenda.mirkvartir.ru/355149059/,"2-комн. квартира, 50.5 м2, 8/9 этаж",55000,60.023416,30.243967,Комендантский проспект,8.0,2.0,2025-12-22T19:07:29
358466104,https://arenda.mirkvartir.ru/358466104/,"3-комн. квартира, 64 м2, 4/6 этаж",68000,59.939956,30.266946,Василеостровская,19.0,1.0,2026-02-25T18:48:09
358466247,https://arenda.mirkvartir.ru/358466247/,"2-комн. квартира, 41.7 м2, 4/5 этаж",55000,59.853514,30.278552,Ленинский проспект,8.0,1.0,2026-02-24T16:40:57
315232499,https://arenda.mirkvartir.ru/315232499/,"3-комн. квартира, 128 м2, 1/3 этаж",200000,59.934529,30.295692,Сенная площадь,17.0,1.0,2026-02-24T16:41:08
358466301,https://arenda.mirkvartir.ru/358466301/,"3-комн. квартира, 60.7 м2, 7/14 этаж",56000,59.913785,30.494723,Улица Дыбенко,15.0,1.0,2026-02-24T16:41:10
355150990,https://arenda.mirkvartir.ru/355150990/,"2-комн. квартира, 45 м2, 4/5 этаж",33000,60.02904,30.42858,Гражданский проспект,12.0,1.0,2025-12-21T15:53:53
358466931,https://arenda.mirkvartir.ru/358466931/,"Студия, 30 м2, 2/10 этаж",38000,59.993293,30.323737,Пионерская,6.0,2.0,2026-02-24T16:40:33
357664778,https://arenda.mirkvartir.ru/357664778/,"1-комн. квартира, 33 м2, 5/9 этаж",50000,59.90501022,30.42384529,Елизаровская,,0.0,2026-04-09T01:32:50.693
349064716,https://arenda.mirkvartir.ru/349064716/,"1-комн. квартира, 31 м2, 2/5 этаж",32000,59.8345,30.34535,Купчино,,0.0,2025-08-27T11:58:07
353226091,https://arenda.mirkvartir.ru/353226091/,"Студия, 27 м2, 2/4 этаж",25000,59.838222,30.096625,Автово,17.0,2.0,2025-12-21T18:48:43
359132361,https://arenda.mirkvartir.ru/359132361/,"Студия, 27 м2, 22/23 этаж",37000,60.03369920181064,30.22742193127542,,,,2026-04-05T01:50:03.753
358699509,https://arenda.mirkvartir.ru/358699509/,"1-комн. квартира, 29.5 м2, 5/5 этаж",25000,59.7469902,30.56977654,,,,2026-03-31T07:35:43.587
355509262,https://arenda.mirkvartir.ru/355509262/,"1-комн. квартира, 31 м2, 6/17 этаж",30000,59.86172104,30.50508881,Пролетарская,,0.0,2026-03-31T05:43:25.637
358861371,https://arenda.mirkvartir.ru/358861371/,"1-комн. квартира, 34.5 м2, 7/15 этаж",35000,60.05008447739296,30.468170722064173,Девяткино,,0.0,2026-03-28T00:42:02.94
358644545,https://arenda.mirkvartir.ru/358644545/,"1-комн. квартира, 33.7 м2, 10/12 этаж",29000,59.842951,30.110855,,,,2026-04-08T01:29:35.477
353076886,https://arenda.mirkvartir.ru/353076886/,"2-комн. квартира, 56 м2, 3/5 этаж",40000,59.87140656,29.85260773,,,,2026-03-28T00:15:23.327
357009643,https://arenda.mirkvartir.ru/357009643/,"3-комн. квартира, 84.1 м2, 4/13 этаж",58000,59.98551178,30.2691555,Черная речка,,0.0,2026-03-28T00:50:16.317
357399960,https://arenda.mirkvartir.ru/357399960/,"1-комн. квартира, 31 м2, 4/9 этаж",33000,59.861492321110326,30.385721721349025,Международная,,0.0,2026-04-10T01:09:33.843
348737280,https://arenda.mirkvartir.ru/348737280/,"1-комн. квартира, 32 м2, 1/16 этаж",35500,59.853325,30.206902,Проспект Ветеранов,,0.0,2025-08-19T19:21:07
358447051,https://arenda.mirkvartir.ru/358447051/,"Студия, 25 м2, 7/25 этаж",27000,60.03601456,30.20638084,,,,2026-04-01T20:24:28.83
358930823,https://arenda.mirkvartir.ru/358930823/,"2-комн. квартира, 45 м2, 3/5 этаж",43000,59.878066,30.275417,Автово,12.0,1.0,2026-02-24T16:41:04
357976723,https://arenda.mirkvartir.ru/357976723/,"1-комн. квартира, 40.5 м2, 7/24 этаж",33000,59.864855,30.511108,Пролетарская,,0.0,2026-04-05T01:37:49.067
358111384,https://arenda.mirkvartir.ru/358111384/,"Студия, 28 м2, 11/16 этаж",32000,60.064596,30.4458,Девяткино,,0.0,2026-04-09T01:32:20.77
358042637,https://arenda.mirkvartir.ru/358042637/,"1-комн. квартира, 45 м2, 4/4 этаж",60000,60.05414963,30.00595856,,,,2026-04-08T01:29:45.713
356916631,https://arenda.mirkvartir.ru/356916631/,"3-комн. квартира, 61 м2, 1/9 этаж",45000,59.84716146959081,30.20298037883237,Проспект Ветеранов,,0.0,2026-03-17T04:51:14.503
357827670,https://arenda.mirkvartir.ru/357827670/,"Студия, 25 м2, 1/8 этаж",30000,59.839918,30.098341,,,,2026-03-31T07:06:11.053
355532201,https://arenda.mirkvartir.ru/355532201/,"Студия, 32 м2, 22/23 этаж",29000,60.050749,30.44695,Девяткино,,0.0,2026-03-25T13:11:51.047
356330119,https://arenda.mirkvartir.ru/356330119/,"Студия, 25.5 м2, 17/25 этаж",25000,59.86888504,30.51226616,,,,2026-02-02T12:23:56.8
357607288,https://arenda.mirkvartir.ru/357607288/,"Студия, 23 м2, 10/13 этаж",25000,60.0345726,30.19366074,,,,2026-03-08T06:11:22.643
356126530,https://arenda.mirkvartir.ru/356126530/,"2-комн. квартира, 75 м2, 12/14 этаж",115000,59.962435,30.405062,,,,2026-03-26T03:32:28.163
358393940,https://arenda.mirkvartir.ru/358393940/,"1-комн. квартира, 35 м2, 2/8 этаж",33000,60.11715313949411,30.16701305785235,,,,2026-03-25T17:13:36.903
